"Artist","Track","streams","Lookup","id","artist_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","explicit","song_popularity","album_name","album_id","cluster"
"Joan Osborne","One Of Us - Short Version",19,"Joan%20Osborne%20One%20Of%20Us%20-%20Short%20Version%20%20","39aRmixB9qNtCU2t8BmsC1","0djV4iaxhNfYWpH60ia85o",0.469,0.561,"9",-7.596,"1",0.0251,0.00871,0.00000505,0.337,0.356,87.629,302787,"4",FALSE,63,"The Best Of Joan Osborne 20th Century Masters The Millennium Collection","2QXG7PMDNdAOangkVnV4Kc","8: Anthem Songs"
"Jodi Benson","Part of Your World - From The Little Mermaid / Soundtrack Version",5,"Jodi%20Benson%20Part%20of%20Your%20World%20-%20From%20The%20Little%20Mermaid%20/%20Soundtrack%20Version%20%20","3dE3LMkRw8FHBC9PPYfOSJ","4mmMtabvFCKA6HfmVmitNH",0.214,0.196,"5",-15.751,"1",0.0412,0.953,0.0387,0.0926,0.134,74.886,137853,"4",FALSE,49,"The Little Mermaid","4YTduhQWfS0pOzQC4o0HcG","2. ""The Feels"""
"Joel Corry","I Wish (feat. Mabel)",5,"Joel%20Corry%20I%20Wish%20(feat.%20Mabel)%20%20","0YORgvqP1MotwCnDZzOwII","6DgP9otnZw5z6daOntINxp",0.686,0.856,"9",-2.717,"0",0.0426,0.0896,0,0.0648,0.733,123.997,181728,"4",FALSE,67,"I Wish (feat. Mabel)","1gklzdwNQPtt0Z7SwgR1vH","7: Dance Songs"
"Joel Hirsch","The Way I See You",82,"Joel%20Hirsch%20The%20Way%20I%20See%20You%20%20","3MjGEICh13SUCSHekxlfmt","2W4DPKqP9mPclu4MpCjf3h",0.525,0.86,"11",-4.576,"0",0.0509,0.000844,0,0.309,0.374,128.026,218000,"4",FALSE,28,"The Way I See You","0i0SUCxDHG3xUA2PpfObBC","8: Anthem Songs"
"John De Sohn","Dance Our Tears Away - Extended",15,"John%20De%20Sohn%20Dance%20Our%20Tears%20Away%20-%20Extended%20%20","4NPvTBsOqwg1O35YPLxSVP","3TVjdmhfFoYJLgBEkkZTBm",0.692,0.774,"1",-5.961,"1",0.0403,0.000101,0.076,0.173,0.141,127.994,297933,"4",FALSE,20,"Dance Our Tears Away","5YWQEdXrHTy3fqHCme52kB","8: Anthem Songs"
"John De Sohn","I Met Somebody",29,"John%20De%20Sohn%20I%20Met%20Somebody%20%20","4wFxu6EL2wjhCQ9qs1CeKi","3TVjdmhfFoYJLgBEkkZTBm",0.727,0.683,"2",-5.182,"1",0.0381,0.0228,0,0.0563,0.305,100.017,184427,"4",FALSE,44,"I Met Somebody","5YZn76dRfxhedYjSNBl2A2","8: Anthem Songs"
"John De Sohn","Lovers For The Weekend",43,"John%20De%20Sohn%20Lovers%20For%20The%20Weekend%20%20","7FvfODgUxsxQNDaYDEboIL","3TVjdmhfFoYJLgBEkkZTBm",0.571,0.775,"3",-8.608,"1",0.0477,0.00527,0.00000899,0.156,0.384,105.951,170947,"4",FALSE,56,"Lovers For The Weekend","6gMlVQ70OywEXRg9QXh5qz","8: Anthem Songs"
"John Denver","Twelve Days Of Christmas",16,"John%20Denver%20Twelve%20Days%20Of%20Christmas%20%20","72BraAeVGy3b1fg9GHs7sI","7EK1bQADBoqbYXnT4Cqv9w",0.599,0.184,"0",-16.435,"1",0.0542,0.68,0,0.122,0.537,121.822,263947,"4",FALSE,26,"A Christmas Together","6PHcSJ2860KNPMhguTlqaW","2. ""The Feels"""
"John Lennon","Happy Xmas (War Is Over) - 2010 Digital Remaster",13,"John%20Lennon%20Happy%20Xmas","27RYrbL6S02LNVhDWVl38b","4x1nvY2FN8jxqAFA0DA02H",0.321,0.64,"2",-10.023,"1",0.0324,0.28,0,0.718,0.414,146.172,214333,"3",FALSE,62,"Signature Box","555NIhJIQ4XoS5N7VglF0v","5: Live Songs"
"John Martin","Anywhere For You - Radio Edit",42,"John%20Martin%20Anywhere%20For%20You%20-%20Radio%20Edit%20%20","73X5bX2sYzTkjvYe0Dvfyh","2auikkNYqigWStoHWK1Grq",0.447,0.933,"3",-2.978,"1",0.0729,0.00185,0,0.0682,0.288,127.993,209621,"4",FALSE,34,"Anywhere For You (Radio Edit)","0O963NjJ6ERKS1VAVc3fas","6: Energy Pop"
"John Mellencamp","Small Town",17,"John%20Mellencamp%20Small%20Town%20%20","2HsjJJL4DhPCzMlnaGv7ap","3lPQ2Fk5JOwGWAF3ORFCqH",0.659,0.919,"11",-2.658,"1",0.0333,0.155,0.0054,0.312,0.631,123.135,221627,"4",FALSE,67,"Scarecrow","1BYEhfr8qQGNhbqPAbfnxk","7: Dance Songs"
"John Parr","St. Elmo's Fire (Man in Motion)",25,"John%20Parr%20St.%20Elmos%20Fire","1A2PWRltFrX8iB8IP3CUgo","3Z1tibPKhUYWCno0IYicCN",0.612,0.6,"9",-10.945,"1",0.0327,0.15,0.00000304,0.222,0.471,111.203,251800,"4",FALSE,66,"St. Elmo's Fire - Music From The Original Motion Picture Soundtrack","70P9doc1EAqyb36gRmaPcU","8: Anthem Songs"
"Johnny Mathis","It's Beginning to Look a Lot Like Christmas",17,"Johnny%20Mathis%20Its%20Beginning%20to%20Look%20a%20Lot%20Like%20Christmas%20%20","4jwZZX8J8eN3w0FOK4FCI3","21LGsW7bziR4Ledx7WZ1Wf",0.632,0.329,"8",-14.811,"1",0.044,0.853,0.000136,0.299,0.564,110.773,134760,"4",FALSE,39,"Christmas Eve With Johnny Mathis","51b0GIhPK2EekvzycY4YpP","2. ""The Feels"""
"Johnny Mathis","It's The Most Wonderful Time Of The Year",13,"Johnny%20Mathis%20Its%20The%20Most%20Wonderful%20Time%20Of%20The%20Year%20%20","3jQjUcAyx3P0BcyaUdnZtm","21LGsW7bziR4Ledx7WZ1Wf",0.391,0.554,"3",-10.489,"1",0.0389,0.716,0,0.194,0.505,68.395,166973,"4",FALSE,16,"Christmas Eve With Johnny Mathis","51b0GIhPK2EekvzycY4YpP","4: Sad Bops"
"Johnny Mathis","Winter Wonderland",9,"Johnny%20Mathis%20Winter%20Wonderland%20%20","1JtYy7MFUIZM0MREJaZhTP","21LGsW7bziR4Ledx7WZ1Wf",0.314,0.534,"2",-9.145,"1",0.0333,0.54,0,0.105,0.505,133.705,197787,"4",FALSE,29,"Merry Christmas","3pHNZvjNOHJX8G9Y0OmIzG","4: Sad Bops"
"JoJo","Too Little Too Late",20,"JoJo%20Too%20Little%20Too%20Late%20%20","4T4NLIMypdmyUwK54jECk4","5xuNBZoM7z1Vv8IQ6uM0p6",0.421,0.799,"6",-5.183,"0",0.0562,0.00871,0.0000163,0.0794,0.731,82.408,221720,"4",FALSE,73,"The High Road","3ym3JtyhWmVIJzEzTCCsHa","8: Anthem Songs"
"Jonas Brothers","Waffle House",16,"Jonas%20Brothers%20Waffle%20House%20%20","5iE3eUH2WGCXcE2xr6DEmU","7gOdHgIoIKoe4i9Tta6qdD",0.729,0.763,"10",-4.407,"1",0.0363,0.033,0.000001,0.192,0.864,126.002,145441,"4",FALSE,82,"Waffle House","7lWGbTl1g2VxxWg9fDvF99","7: Dance Songs"
"Jordin Sparks","One Step at a Time",48,"Jordin%20Sparks%20One%20Step%20at%20a%20Time%20%20","5o4W6yWSJD9e9Ea8YC9WjF","2AQjGvtT0pFYfxR3neFcvz",0.766,0.692,"1",-4.672,"1",0.0289,0.0825,0,0.0384,0.691,102.028,205160,"4",FALSE,64,"Jordin Sparks","6JCNOvp9UeMrFuXwNW0JW6","7: Dance Songs"
"Jordin Sparks","Tattoo",25,"Jordin%20Sparks%20Tattoo%20%20","3Ui2jdyxbZQrZohfM0NOgG","2AQjGvtT0pFYfxR3neFcvz",0.566,0.766,"2",-5.036,"1",0.0399,0.431,0,0.101,0.547,168.005,233467,"4",FALSE,63,"Jordin Sparks","6JCNOvp9UeMrFuXwNW0JW6","6: Energy Pop"
"Jordy","things i never said",15,"Jordy%20things%20i%20never%20said%20%20","7D8xtTcA55tFRc2Rnx2S6J","0p9SPN0Vhv6aDRZCz4W13E",0.731,0.81,"11",-4.977,"1",0.0892,0.116,0,0.0993,0.35,102.055,168235,"4",FALSE,37,"Better By Myself","0ws4Oh1bSlhqOoLMZ99uVY","8: Anthem Songs"
"Jose Feliciano","Feliz Navidad",81,"Jose%20Feliciano%20Feliz%20Navidad%20%20","0oPdaY4dXtc3ZsaG17V972","7K78lVZ8XzkjfRSI7570FF",0.513,0.831,"2",-9.004,"1",0.0383,0.55,0,0.336,0.963,148.837,182067,"4",FALSE,52,"Feliz Navidad","3No96PtEFyRfX1oELmZTPu","7: Dance Songs"
"Joseph Williams","Can You Feel the Love Tonight",14,"Joseph%20Williams%20Can%20You%20Feel%20the%20Love%20Tonight%20%20","5E8yddtSG3sH4hw2SfwcgW","5xk0kRuXn1zToTHpHAqpui",0.306,0.132,"5",-19.31,"1",0.0538,0.787,0,0.57,0.473,78.46,177787,"4",FALSE,63,"The Lion King","3YA5DdB3wSz4pdfEXoMyRd","2. ""The Feels"""
"Josh Groban","All I Ask Of You (duet with Kelly Clarkson) - From The Phantom Of The Opera",13,"Josh%20Groban%20All%20I%20Ask%20Of%20You","3XbuqATuVYo20LysQKShOW","6cXMpsP9x0SH4kFfMyVezF",0.223,0.268,"1",-9.468,"1",0.0304,0.912,0,0.108,0.189,90.971,239453,"4",FALSE,57,"Stages (Deluxe)","7bpNb4BzAwWAVzKOlzJZDU","2. ""The Feels"""
"Josh Groban","Angels We Have Heard On High - Duet With Brian Mcknight",9,"Josh%20Groban%20Angels%20We%20Have%20Heard%20On%20High","7yPtjVIw1fQ86Pug1Tuzbd","6cXMpsP9x0SH4kFfMyVezF",0.465,0.281,"5",-12.202,"1",0.0297,0.913,0.000656,0.115,0.262,110.035,210933,"4",FALSE,30,"Noël","4kqXw1yf9EKamws0zCarGt","2. ""The Feels"""
"Josh Groban","Ave Maria",10,"Josh%20Groban%20Ave%20Maria%20%20","7grcyKyYbHzb81Y1dGkh8y","6cXMpsP9x0SH4kFfMyVezF",0.209,0.238,"10",-12.601,"1",0.0354,0.955,0.0765,0.112,0.0597,127.982,317333,"4",FALSE,37,"Noël","4kqXw1yf9EKamws0zCarGt","2. ""The Feels"""
"Josh Groban","Believe",59,"Josh%20Groban%20Believe%20%20","2vJAjPkVMPKkR3xd2wacZa","6cXMpsP9x0SH4kFfMyVezF",0.301,0.422,"4",-7.561,"1",0.029,0.62,0,0.0666,0.208,78.411,258400,"4",FALSE,45,"The Polar Express (Original Motion Picture Soundtrack) [Special Edition]","64jNt6b5Ds4itNEXTpk9Fk","4: Sad Bops"
"Josh Groban","Celebrate Me Home",11,"Josh%20Groban%20Celebrate%20Me%20Home%20%20","4mjM3Io3s5Os28sxplShDk","6cXMpsP9x0SH4kFfMyVezF",0.483,0.564,"6",-6.794,"0",0.0359,0.601,0.0001,0.152,0.279,100.983,302027,"3",FALSE,25,"Harmony","4ViBd7m0LgwMQYnahRcjH1","4: Sad Bops"
"Josh Groban","I'll Be Home for Christmas",22,"Josh%20Groban%20Ill%20Be%20Home%20for%20Christmas%20%20","4hYI8nymxxb6VjmIBi5Agx","6cXMpsP9x0SH4kFfMyVezF",0.228,0.291,"10",-13.57,"1",0.0382,0.936,0.0000827,0.103,0.167,165.449,254840,"3",FALSE,20,"Noël","4kqXw1yf9EKamws0zCarGt","2. ""The Feels"""
"Josh Groban","It Came Upon a Midnight Clear",11,"Josh%20Groban%20It%20Came%20Upon%20a%20Midnight%20Clear%20%20","040PVy5Qjz6z4IAvsLbXbn","6cXMpsP9x0SH4kFfMyVezF",0.429,0.28,"8",-12.147,"1",0.0319,0.706,0.000524,0.115,0.164,119.856,253067,"4",FALSE,20,"Noël","4kqXw1yf9EKamws0zCarGt","2. ""The Feels"""
"Josh Groban","Jesu Joy of Man's Desiring (feat. Lili Haydn)",26,"Josh%20Groban%20Jesu%20Joy%20of%20Mans%20Desiring%20(feat.%20Lili%20Haydn)%20%20","5Re2wAhF2NFiYRLtnaOW3u","6cXMpsP9x0SH4kFfMyVezF",0.183,0.354,"7",-9.011,"1",0.0352,0.394,0.321,0.278,0.0375,120.716,299133,"4",FALSE,35,"Josh Groban","6jjEZ02MB9emxTmzSUJx1E","2. ""The Feels"""
"Josh Groban","O Come All Ye Faithful (with The Mormon Tabernacle Choir under the direction of Craig Jessop)",15,"Josh%20Groban%20O%20Come%20All%20Ye%20Faithful","6GF0Kz7Qs5liEF59yUfHzQ","6cXMpsP9x0SH4kFfMyVezF",0.186,0.279,"10",-9.732,"1",0.0344,0.839,0.0002,0.18,0.0744,68.49,278760,"3",FALSE,21,"Noël","4kqXw1yf9EKamws0zCarGt","2. ""The Feels"""
"Josh Groban","Panis Angelicus",9,"Josh%20Groban%20Panis%20Angelicus%20%20","0Enk7DUnMDAeF7cjdMSRlV","6cXMpsP9x0SH4kFfMyVezF",0.114,0.137,"7",-15.012,"1",0.0374,0.913,0.00168,0.0987,0.0699,71.606,257667,"4",FALSE,21,"Noël","4kqXw1yf9EKamws0zCarGt","2. ""The Feels"""
"Josh Groban","Remember When It Rained",15,"Josh%20Groban%20Remember%20When%20It%20Rained%20%20","5Zde0i4uCV5KW1izzjMFdY","6cXMpsP9x0SH4kFfMyVezF",0.446,0.249,"10",-10.715,"0",0.0278,0.632,0.00324,0.122,0.107,106.028,280640,"4",FALSE,39,"Closer","6Uj9VARQcRBOQZ2uBywlrH","2. ""The Feels"""
"Josh Groban","Silent Night",22,"Josh%20Groban%20Silent%20Night%20%20","2YwlxStGGlywnQiM5Z0I4y","6cXMpsP9x0SH4kFfMyVezF",0.104,0.255,"0",-11.374,"1",0.0366,0.847,0.0314,0.324,0.0691,81.199,251867,"3",FALSE,28,"Noël","4kqXw1yf9EKamws0zCarGt","2. ""The Feels"""
"Josh Groban","Thankful",14,"Josh%20Groban%20Thankful%20%20","53zfWmXLHcg3wBYa6ycCLu","6cXMpsP9x0SH4kFfMyVezF",0.241,0.197,"4",-12.755,"1",0.0344,0.869,0.0000528,0.102,0.151,86.288,288733,"5",FALSE,27,"Noël","4kqXw1yf9EKamws0zCarGt","2. ""The Feels"""
"Josh Groban","What Child Is This?",14,"Josh%20Groban%20What%20Child%20Is%20This?%20%20","3YV3ZrhT6fGPXQieT3Zsrp","6cXMpsP9x0SH4kFfMyVezF",0.431,0.328,"1",-13.039,"1",0.0311,0.822,0.00329,0.116,0.159,148.068,231933,"3",FALSE,26,"Noël","4kqXw1yf9EKamws0zCarGt","2. ""The Feels"""
"Josh Groban","You Are Loved (Don't Give Up)",28,"Josh%20Groban%20You%20Are%20Loved%20(Dont%20Give%20Up)%20%20","4ETPEEP8uDsD66ooEINjHK","6cXMpsP9x0SH4kFfMyVezF",0.481,0.712,"2",-6.485,"1",0.0314,0.0284,0.205,0.108,0.122,103.993,288946,"4",FALSE,48,"Awake","6E6fumzB50Dwmzc7MUkXuC","8: Anthem Songs"
"Josh Groban","You Raise Me Up",13,"Josh%20Groban%20You%20Raise%20Me%20Up%20%20","4TbNLKRLKlxZDlS0pu7Lsy","6cXMpsP9x0SH4kFfMyVezF",0.25,0.136,"10",-12.162,"1",0.037,0.673,0.000157,0.107,0.0981,118.086,292333,"4",FALSE,57,"Closer","6Uj9VARQcRBOQZ2uBywlrH","2. ""The Feels"""
"Journey","Any Way You Want It",15,"Journey%20Any%20Way%20You%20Want%20It%20%20","71SvEDmsOwIWw1IozsZoMA","0rvjqX7ttXeg3mTy8Xscbt",0.529,0.932,"7",-7.501,"1",0.0488,0.00251,0.00109,0.136,0.571,138.158,201693,"4",FALSE,75,"Departure","2OyVtIEp7O7a6o82DF4Ba5","6: Energy Pop"
"Journey","Don't Stop Believin'",26,"Journey%20Dont%20Stop%20Believin%20%20","4bHsxqR3GMrXTxEPLuK5ue","0rvjqX7ttXeg3mTy8Xscbt",0.5,0.748,"4",-9.072,"1",0.0363,0.127,0,0.447,0.514,118.852,250987,"4",FALSE,84,"Escape (Bonus Track Version)","43wpzak9OmQfrjyksuGwp0","5: Live Songs"
"Journey","Faithfully",19,"Journey%20Faithfully%20%20","57ebBLITHpRgRKGrlbxMZS","0rvjqX7ttXeg3mTy8Xscbt",0.202,0.644,"11",-5.212,"1",0.0324,0.0979,0,0.109,0.252,85.04,267080,"5",FALSE,70,"Frontiers","2EFUNYmwxe0AOGxBORrfaw","8: Anthem Songs"
"Journey","Separate Ways (Worlds Apart)",11,"Journey%20Separate%20Ways%20(Worlds%20Apart)%20%20","4ECNtOnqzxutZkXP4TE3n3","0rvjqX7ttXeg3mTy8Xscbt",0.451,0.962,"0",-3.947,"1",0.0734,0.0188,0.00000317,0.277,0.377,131.435,323707,"4",FALSE,75,"Frontiers","2EFUNYmwxe0AOGxBORrfaw","6: Energy Pop"
"Judah & the Lion","Suit And Jacket",27,"Judah%20&%20the%20Lion%20Suit%20And%20Jacket%20%20","4fFqFgMDP9lY8tqEoArFGq","00FQb4jTyendYWaN8pK0wa",0.476,0.33,"9",-10.48,"1",0.102,0.96,0.0000439,0.221,0.368,77.111,276757,"4",FALSE,66,"Did you know that there's a tunnel under Ocean Blvd","5HOHne1wzItQlIYmLXLYfZ","2. ""The Feels"""
"Judy Collins","Both Sides Now",23,"Judy%20Collins%20Both%20Sides%20Now%20%20","2xSfwtV4mUr2h63Q1zJH58","5yzE49FicYiSxN61oaxkNn",0.352,0.3,"8",-9.282,"1",0.0301,0.413,0,0.1,0.295,58.686,195840,"4",FALSE,54,"Wildflowers","3QglEGxgKkLco7hS5hH0P5","4: Sad Bops"
"Judy Kuhn","Just Around The Riverbend",14,"Judy%20Kuhn%20Just%20Around%20The%20Riverbend%20%20","6P316E7tFylzpVrDrXVF9s","7tHd518aPjJYUgyv9bidBz",0.308,0.19,"0",-16.835,"1",0.0421,0.919,0.0000121,0.18,0.253,94.762,147707,"4",FALSE,61,"Pocahontas","7L6kEZVkWh7OEI71b1JHZd","2. ""The Feels"""
"Julie Bergan","One Touch",175,"Julie%20Bergan%20One%20Touch%20%20","2Nhc7NB44nxvi6u8tHgpaZ","2Tg0aF5cbZktYFzgR1iAKv",0.568,0.823,"1",-2.608,"1",0.0602,0.00207,0,0.373,0.381,122.081,212770,"4",FALSE,27,"HARD FEELINGS","3VThjt3DkBA6MCIduJnp9Q","5: Live Songs"
"Junior Doctor","Uh Oh",29,"Junior%20Doctor%20Uh%20Oh%20%20","4OPCYJakyUV0h6xVFFZiVD","6B4CA2EzAtLlTBKvpsZ4gO",0.639,0.864,"11",-4.658,"1",0.0437,0.0477,0,0.0643,0.929,132.022,217255,"4",FALSE,50,"Clumsy Words and Bad Pickup Lines","6UUXgndbGFUQhI3ql5pTra","7: Dance Songs"
"Justin Jesso","Bigger Than",52,"Justin%20Jesso%20Bigger%20Than%20%20","5X73AYzzEE5Di0JwcQKt9N","1QDrz3DMMaz3TB1cm0PGDu",0.421,0.669,"4",-4.724,"1",0.127,0.151,0,0.635,0.326,175.788,208013,"4",FALSE,56,"Bigger Than","0ryzyI2FzzvGCjoysiWMW0","5: Live Songs"
"Justin Timberlake","Mirrors - Radio Edit",6,"Justin%20Timberlake%20Mirrors%20-%20Radio%20Edit%20%20","6ToFxXRBtl5TJFEyIoYK3f","31TPClRtHm23RisEBtV3X7",0.578,0.6,"8",-5.7,"1",0.0455,0.144,0,0.426,0.646,76.999,277307,"4",FALSE,64,"Mirrors (Radio Edit)","28GWVLkctSuSWQ1EUIxZ8m","5: Live Songs"
"Kaarija","Cha Cha Cha",49,"Kaarija%20Cha%20Cha%20Cha%20%20","5RX8T3EoTuXcybAxe6oPAw","6LkMGN0t3HDNL8hIvma70r",0.718,0.791,"2",-5.572,"1",0.0447,0.00207,0.00292,0.111,0.743,155.082,175161,"4",FALSE,89,"Cha Cha Cha","5rBqeRlrrzR77MAkbgAmS6","7: Dance Songs"
"Kaci Battaglia","I Will Learn To Love Again",7,"Kaci%20Battaglia%20I%20Will%20Learn%20To%20Love%20Again%20%20","7FMQwV6D6TX43G8tYbuss9","7HCPm8AkZIqGjQdAJR2ltC",0.537,0.881,"1",-4.368,"1",0.048,0.0584,0,0.0511,0.595,133.967,238600,"4",FALSE,37,"I Will Learn To Love Again (Remixes)","1vtNpKI2hkLH3zetRrlBRp","7: Dance Songs"
"Kanye West","Stronger",21,"Kanye%20West%20Stronger%20%20","0j2T0R9dR9qdJYsB7ciXhf","5K4W6rqBFWDnAN6FQUkS6x",0.617,0.717,"10",-7.858,"0",0.153,0.00564,0,0.408,0.49,103.992,311867,"4",TRUE,83,"Graduation","4SZko61aMnmgvNhfhgTuD3","5: Live Songs"
"Kari Jobe","Be Still My Soul (In You I Rest)",28,"Kari%20Jobe%20Be%20Still%20My%20Soul%20(In%20You%20I%20Rest)%20%20","5Gzoj8wHozuSPn4eOFIQu1","5XlSS9O4eHRiJ0hKzbaFQ2",0.245,0.326,"8",-8.735,"1",0.0324,0.654,0.00000353,0.121,0.163,122.006,311123,"4",FALSE,47,"Kari Jobe Collection","2ui4uHmxLYvSMurH45U6o5","4: Sad Bops"
"Kari Jobe","Forever - Live",167,"Kari%20Jobe%20Forever%20-%20Live%20%20","1z5xgcRgxxGEKrXUCEFpA9","5XlSS9O4eHRiJ0hKzbaFQ2",0.268,0.697,"8",-5.886,"1",0.0422,0.0212,0.00000458,0.38,0.112,144.01,409987,"4",FALSE,60,"Majestic (Live)","1CMgCsrwDku8Q6bOjNSJJr","6: Energy Pop"
"Kari Jobe","I Am Not Alone - Live",41,"Kari%20Jobe%20I%20Am%20Not%20Alone%20-%20Live%20%20","48LRu8wJeDbUaAlZMg7fBF","5XlSS9O4eHRiJ0hKzbaFQ2",0.452,0.318,"4",-7.1,"1",0.0318,0.87,0.00003,0.277,0.201,135.889,333053,"4",FALSE,57,"Majestic (Live)","1CMgCsrwDku8Q6bOjNSJJr","4: Sad Bops"
"Kari Jobe","Let Your Glory Fall - Radio Version",10,"Kari%20Jobe%20Let%20Your%20Glory%20Fall%20-%20Radio%20Version%20%20","0c25MThCkA3eGk78oi3vhe","5XlSS9O4eHRiJ0hKzbaFQ2",0.401,0.768,"6",-7.16,"1",0.0547,0.506,0.00000727,0.101,0.17,94.941,231837,"4",FALSE,19,"Let Your Glory Fall (Radio Version)","4S4NrejC2wQ0QWoLcHe6FC","4: Sad Bops"
"Karmin","Acapella",6,"Karmin%20Acapella%20%20","6RjW45KHJ6kgI2xQ1aFa52","4M0DLz8te9Q1lNIXBBwvfG",0.667,0.619,"2",-4.933,"1",0.151,0.126,0,0.101,0.427,169.865,198907,"4",FALSE,59,"Pulses","2UvU0egYoXsysWkHqQy4Lc","3: ""Speak"" Pop"
"Karmin","Brokenhearted",52,"Karmin%20Brokenhearted%20%20","4urcG6Nfubqsuqy3juMjBi","4M0DLz8te9Q1lNIXBBwvfG",0.765,0.765,"1",-2.732,"0",0.0585,0.00765,0.00000382,0.0527,0.886,120.001,227147,"4",FALSE,63,"Hello","7FbPwQGriWa8IT4u6RxjWK","7: Dance Songs"
"Karmin","Gasoline",7,"Karmin%20Gasoline%20%20","070w1ad1BKWGBsXGJ4qp8k","4M0DLz8te9Q1lNIXBBwvfG",0.564,0.852,"1",-4.393,"1",0.0604,0.00197,0.00000187,0.304,0.686,77.891,218000,"4",FALSE,24,"Pulses","2UvU0egYoXsysWkHqQy4Lc","7: Dance Songs"
"Karmin","Hate to Love You",8,"Karmin%20Hate%20to%20Love%20You%20%20","3OwQpLxRnNRt30WgEWrwno","4M0DLz8te9Q1lNIXBBwvfG",0.7,0.696,"8",-2.923,"1",0.0766,0.00097,0.000003,0.096,0.565,132.973,215640,"4",FALSE,35,"Pulses","2UvU0egYoXsysWkHqQy4Lc","7: Dance Songs"
"Karmin","I Want It All",7,"Karmin%20I%20Want%20It%20All%20%20","6GciucEjChWvkyxUGlN09o","4M0DLz8te9Q1lNIXBBwvfG",0.787,0.839,"5",-2.98,"0",0.0376,0.127,0.00000841,0.115,0.724,114.983,227000,"4",FALSE,39,"Pulses","2UvU0egYoXsysWkHqQy4Lc","7: Dance Songs"
"Karmin","Pulses",9,"Karmin%20Pulses%20%20","7lHkU78B86mdBbU0WIVswi","4M0DLz8te9Q1lNIXBBwvfG",0.584,0.924,"8",-2.942,"1",0.158,0.103,0,0.106,0.421,82.511,204136,"4",FALSE,32,"Pulses","2UvU0egYoXsysWkHqQy4Lc","8: Anthem Songs"
"Katrina & The Waves","Walking On Sunshine",37,"Katrina%20&%20The%20Waves%20Walking%20On%20Sunshine%20%20","05wIrZSwuaVWhcv5FfqeH0","2TzHIUhVpeeDxyJPpQfnV3",0.596,0.869,"10",-11.97,"1",0.037,0.0116,0.173,0.0678,0.944,109.902,238733,"4",FALSE,81,"Katrina & The Waves","1UQG78YJjaBySRMh0A8Uw7","7: Dance Songs"
"Katy Perry","Birthday",304,"Katy%20Perry%20Birthday%20%20","2xLOMHjkOK8nzxJ4r6yOKR","6jJ0s89eD6GaHleKKya26X",0.719,0.674,"11",-5.122,"1",0.0681,0.0879,0.00000375,0.112,0.843,125.98,215042,"4",FALSE,64,"PRISM (Deluxe)","5MQBzs5YlZlE28mD9yUItn","7: Dance Songs"
"Katy Perry","Birthday - Cash Cash Remix",59,"Katy%20Perry%20Birthday%20-%20Cash%20Cash%20Remix%20%20","1Q9ekE7IMCI7oT9v6OuW2F","6jJ0s89eD6GaHleKKya26X",0.7,0.829,"11",-2.852,"1",0.0537,0.0044,0.0000101,0.195,0.675,128.02,265430,"4",FALSE,41,"Birthday (Cash Cash Remix)","3Fr4iY7qw7KZHxseIwYqIp","7: Dance Songs"
"Katy Perry","By the Grace of God",15,"Katy%20Perry%20By%20the%20Grace%20of%20God%20%20","2IRK3qdY6BzbKxKr8eBk8o","6jJ0s89eD6GaHleKKya26X",0.444,0.367,"10",-7.987,"1",0.0302,0.688,0,0.11,0.217,162.785,267476,"4",FALSE,45,"PRISM (Deluxe)","5MQBzs5YlZlE28mD9yUItn","4: Sad Bops"
"Katy Perry","California Gurls",179,"Katy%20Perry%20California%20Gurls%20%20","6KOEK6SeCEZOQkLj5M1PxH","6jJ0s89eD6GaHleKKya26X",0.788,0.753,"0",-3.71,"1",0.0536,0.0038,0,0.18,0.403,125.005,234653,"4",FALSE,73,"Teenage Dream: The Complete Confection","5BvgP623rtvlc0HDcpzquz","8: Anthem Songs"
"Katy Perry","Chained to the Rhythm",88,"Katy%20Perry%20Chained%20to%20the%20Rhythm%20%20","7qvxFz3JodM0A7xEM7k3YD","6jJ0s89eD6GaHleKKya26X",0.562,0.8,"0",-5.404,"1",0.112,0.0814,0,0.199,0.471,95.029,237733,"4",FALSE,71,"Witness (Deluxe)","0UlbGi4oAth8s6rwaGSU8Z","8: Anthem Songs"
"Katy Perry","Choose Your Battles",7,"Katy%20Perry%20Choose%20Your%20Battles%20%20","3rHUpjfq9JjrfaTsEAmQBC","6jJ0s89eD6GaHleKKya26X",0.712,0.838,"7",-5.912,"1",0.0859,0.0246,0.00000101,0.0646,0.281,104.014,267311,"3",FALSE,40,"PRISM (Deluxe)","5MQBzs5YlZlE28mD9yUItn","8: Anthem Songs"
"Katy Perry","Circle the Drain",10,"Katy%20Perry%20Circle%20the%20Drain%20%20","7s0YfJE6hNNYq9BV26iCw6","6jJ0s89eD6GaHleKKya26X",0.7,0.775,"1",-3.94,"1",0.0809,0.00735,0,0.082,0.751,134.932,272920,"4",TRUE,46,"Teenage Dream: The Complete Confection","5BvgP623rtvlc0HDcpzquz","7: Dance Songs"
